name,artist,track_id,instrumentalness,danceability,energy,liveness,loudness,acousticness,valence,speechiness,tempo,key,time_signature,length,popularity,mood,mood_map,cluster
Silk Jam,Louis Futon,6V5hRLs94gOseTsZvivYe1,0.0,0.716,0.556,0.0645,-4.932,0.0995,0.487,0.0856,89.845,9,4,170166,45,Chill,1,2
Breathing,Ben Böhmer,1MvLmHeLkaNgUScgbUVnWJ,0.557,0.598,0.561,0.109,-11.421,0.0229,0.0385,0.0511,182.988,11,3,222605,62,Chill,1,2
Paradox,Lipless,0xgfpmTmQDHCO7fxMMG6Zw,0.783,0.738,0.617,0.109,-6.595,0.111,0.343,0.0313,123.987,9,4,210000,50,Chill,1,2
Aura,Alex Lustig,3bqDhyjEa7LmeK8lfmPF9d,0.874,0.55,0.0603,0.0896,-23.048,0.96,0.274,0.0742,108.063,6,4,151111,51,Chill,1,1
Emily,Tourist,3VY42CX63Kshy77EbM6Zrr,0.148,0.541,0.673,0.123,-9.246,0.0551,0.219,0.042,108.98,1,4,231804,43,Chill,1,2
Gratitude,Sol Rising,3fY7n6r6Ky1OuFyf0qgE1O,0.568,0.419,0.724,0.144,-9.02,0.0571,0.077,0.0323,90.004,8,4,254666,45,Chill,1,2
Nopalitos,Kid Francescoli,7mTu2ZcNb2Ip79YEzZZnrf,0.849,0.607,0.583,0.116,-8.928,0.0774,0.166,0.0321,125.005,5,4,230089,57,Chill,1,1
When You’re Dreaming,Kaskade,4UQWvx7zTXxveHGK3ZRWdb,0.878,0.787,0.357,0.105,-11.124,0.92,0.552,0.0659,125.973,5,4,173954,41,Chill,1,1
Ronda,Christian Löffler,4WyhOKXtCkNVcgfTBpYaxm,0.935,0.794,0.307,0.0954,-15.629,0.674,0.171,0.0486,119.994,3,4,346586,55,Chill,1,1
Just,Amtrac,59sNwdjGBKTG1Z4cLu21mq,0.824,0.622,0.855,0.0914,-7.563,0.0498,0.0395,0.0345,120.002,0,4,372000,12,Chill,1,2
I Think About,Blonde Maze,1bRoG7iTZOaZ25oAebXueO,0.444,0.592,0.636,0.22,-8.264,0.351,0.156,0.0495,112.982,3,4,227000,43,Chill,1,0
Hologram,KIDSØ,3QUiaFjKkp3EkCuJ7pa1PX,0.658,0.687,0.893,0.0871,-6.728,0.292,0.689,0.0322,115.997,1,4,235085,39,Chill,1,2
Someone,Nectr,01rAwlFDrRT2FzimFTXrKB,0.223,0.604,0.658,0.0924,-9.106,0.345,0.281,0.0407,120.928,0,4,236149,46,Chill,1,2
Dhollandia,1tbsp,4PmAhw3ZnYGM6fWbsDoU8u,0.913,0.832,0.548,0.0802,-10.601,0.118,0.376,0.0855,125.003,2,4,378241,31,Chill,1,1
Moldau,Christian Löffler,0jJgyhhY0xE7lgAUotflrp,0.929,0.469,0.213,0.113,-19.66,0.604,0.0384,0.0343,110.243,10,4,440737,44,Chill,1,1
Blue Dream - Koresma Remix,Emancipator,39KSC7pPxIp15t9NknC6mb,0.906,0.677,0.683,0.105,-7.39,0.185,0.125,0.0355,114.997,8,4,187431,10,Chill,1,1
Underwater,Le Youth,6qnULXVFGfFqPj0Hpj0tIG,0.0811,0.672,0.679,0.0532,-6.068,0.00745,0.321,0.0294,123.019,2,4,297635,55,Chill,1,2
Rain,Duke Boara,3RPrtaRukLoAulq4dpI1nA,0.859,0.764,0.855,0.129,-8.691,0.111,0.426,0.0391,124.997,6,4,222320,41,Chill,1,2
How Many Times?,Joey Pecoraro,4gnw7ZduO3LMqEcrA1qvyL,0.899,0.564,0.569,0.112,-12.422,0.656,0.214,0.0664,130.02,8,4,238999,47,Chill,1,1
Points Beyond,Cubicolor,4flMFYGf017exurWgh8scp,0.548,0.66,0.652,0.0907,-11.635,0.00361,0.0434,0.0391,115.999,0,4,326500,45,Chill,1,2
Until We Leave the Ground - Steve James Remix,Emmit Fenn,6PEbPKn0niL8xAQdUTBEfq,0.0652,0.744,0.577,0.111,-9.599,0.0448,0.321,0.0385,124.005,0,4,197419,46,Chill,1,2
Places We Don't Know,Kasbo,3JrMXGfyYUlBNKrHe99Csy,0.244,0.514,0.733,0.37,-6.056,0.0785,0.0977,0.0332,114.978,2,4,204532,48,Chill,1,2
Never Give Up,King Henry,6WxcciullH40H7bbGbDXlq,0.835,0.718,0.522,0.0613,-13.119,0.483,0.382,0.0367,115.994,2,4,231724,44,Chill,1,1
You Know That Feel Off Of Me,Tep No,47G7kRIpFDQtgLxc3r0g5k,0.0,0.788,0.539,0.19,-9.538,0.131,0.431,0.0376,115.042,11,4,218155,48,Chill,1,2
Nightwhisper,Jody Wisternoff,3SYO8wU4bEgIYt7AeGRIwG,0.915,0.674,0.894,0.165,-6.386,0.0013,0.141,0.0341,119.962,1,4,217000,53,Chill,1,2
Schools Out,MEMBA,1RtNv5YOoY0ODeAekDHAga,0.858,0.607,0.623,0.0988,-6.038,0.106,0.229,0.0414,178.127,10,4,175073,8,Chill,1,1
Sights,Attom,5UNnhT9Ni6tW72zFLADsjy,0.768,0.611,0.744,0.154,-6.463,0.171,0.0408,0.0663,110.019,8,4,214772,51,Chill,1,1
Love Theme,Tourist,5a0kuu2yUKAxgz4ie4EVp2,0.252,0.616,0.833,0.112,-8.001,0.253,0.455,0.0502,125.417,3,3,269160,38,Chill,1,2
Where You Are,EMBRZ,3vLKj3lijuDaomIoWPq09S,0.881,0.762,0.481,0.0968,-9.038,0.375,0.238,0.0548,128.04,9,4,205000,49,Chill,1,1
Temporary Love - il:lo Remix,Mishegas,4gSIbyOjmtFOYgJYax0xpy,0.87,0.635,0.883,0.0995,-6.931,0.411,0.201,0.031,115.003,7,4,317435,41,Chill,1,1
The Best Part,gardenstate,04BNQFaBlFF7WDeTb1V0AP,0.251,0.688,0.654,0.117,-8.521,0.0203,0.59,0.0493,123.011,4,4,250000,46,Chill,1,2
I Can't See,ROW,59kl6e4q6sCJlxCgLZdJGo,0.0963,0.67,0.711,0.186,-7.257,0.00172,0.691,0.0443,121.976,8,4,135245,56,Chill,1,2
If We Were Vampires,Jason Isbell and the 400 Unit,250RLekaiL1q9qZer975Eg,3.7e-06,0.629,0.208,0.107,-16.225,0.824,0.685,0.0324,96.609,5,4,215563,65,Chill,1,0
Twist,Lorkin O'Reilly,7rbVQAeKbC37aU45N5GOVC,0.353,0.54,0.0774,0.108,-19.275,0.923,0.23,0.0342,81.018,2,4,186157,56,Chill,1,0
People Change,Mipso,1iepnn71MidOJZ7Y3vfgE4,0.0123,0.374,0.276,0.122,-14.945,0.884,0.412,0.0353,80.169,7,4,212853,19,Chill,1,0
New Star,Watchhouse,3PUln07oXes6xzvFFBnPO1,0.0554,0.683,0.488,0.13,-8.733,0.605,0.424,0.0266,113.387,2,4,185728,57,Chill,1,0
Front Porch,Joy Williams,0XIUYBQlVNG1c5vjSQKCYU,0.0,0.567,0.224,0.109,-10.024,0.887,0.2,0.0299,124.44,1,4,231813,0,Chill,1,0
"Portland, Maine",Donovan Woods,6u1E03WKp0QsOfK5FEzzGr,0.243,0.608,0.342,0.109,-14.166,0.782,0.172,0.0316,80.109,4,4,203893,1,Chill,1,0
"If I Go, I'm Goin",Gregory Alan Isakov,1vqtj4c5aNPKkLS2LXkd4E,0.0282,0.509,0.0648,0.11,-17.293,0.778,0.192,0.0339,113.742,3,4,267160,62,Chill,1,0
For All You Give (feat. Lucy Rose),The Paper Kites,3YRFxtNz0CCiBYmZO0rPdr,0.00185,0.498,0.143,0.109,-17.12,0.955,0.345,0.0389,139.423,2,4,191234,62,Chill,1,0
On The Road Again,The Brother Brothers,4Uc8xnNu2Mm1yObB0uxZI6,0.0162,0.619,0.454,0.0774,-11.243,0.718,0.695,0.0301,104.329,0,4,173969,58,Chill,1,0
Michigan,The Milk Carton Kids,0WkJWnMCumm1fnFscdY7Rw,0.00328,0.554,0.235,0.114,-14.609,0.89,0.232,0.0342,121.836,10,4,330772,1,Chill,1,0
Never in My Wildest Dreams,Dan Auerbach,3MJov5mT64K42o1Rffhblq,0.0039,0.559,0.466,0.0933,-6.769,0.315,0.623,0.0362,117.21,5,4,176026,64,Chill,1,2
Nothing's Gonna Happen (Demo),The Staves,4UZOq2XyfLk3Yl5ip4fwm7,0.000392,0.35,0.241,0.108,-11.74,0.844,0.245,0.0308,151.332,2,4,236450,57,Chill,1,0
The Only Boy Awake,Meadows,4tRt91OQSbE9eFA3RwgqSd,0.0344,0.52,0.48,0.107,-10.288,0.61,0.405,0.0303,122.086,5,4,163294,56,Chill,1,0
Turntable,Dead Horses,0Dp07EA5ybveKSUE27CuEd,0.00183,0.603,0.575,0.12,-10.325,0.811,0.673,0.0285,95.116,0,1,196173,56,Chill,1,0
Recording 15,Shannon Lay,1vNfYCzcCJz0FY7MVVA9lM,0.0153,0.552,0.126,0.109,-18.014,0.956,0.439,0.0306,92.441,11,4,242000,57,Chill,1,0
Shrike,Hozier,5uIYONgpUQ7t0v7D6CTMBt,0.00527,0.387,0.278,0.102,-8.454,0.464,0.0632,0.0318,153.426,7,3,300706,55,Chill,1,0
Waiting Around,Aisha Badru,6WQlGuh6c4jciXEyM2rVGX,0.00309,0.464,0.147,0.111,-15.002,0.988,0.117,0.0369,144.372,5,4,152952,0,Chill,1,0
Thousand (feat. Lisa Hannigan),Rosie Carney,12VVXFEYxro5C61KyWee9C,0.0132,0.676,0.198,0.104,-13.91,0.943,0.125,0.0333,118.004,1,4,206440,0,Chill,1,0
Square One,Caamp,5taOnvtHJUxuaqaLdMNqFd,0.000306,0.685,0.25,0.108,-15.138,0.911,0.317,0.0416,103.387,4,4,186794,59,Chill,1,0
Right on Time - In Harmony,Brandi Carlile,07kMJNzJGnq8Vge6DBN9tA,2.28e-05,0.457,0.178,0.153,-10.243,0.946,0.249,0.0345,112.068,10,3,187026,57,Chill,1,0
Brave,Ruston Kelly,3MKTh8Awrh9roJe0PV9BaI,1.53e-06,0.488,0.0796,0.0909,-14.871,0.901,0.376,0.0379,163.568,1,4,193013,54,Chill,1,0
Pharmakon,Humbird,2J2oWsC3KGoqdUMIwcMRMU,7.72e-06,0.687,0.234,0.116,-12.559,0.848,0.339,0.029,95.023,9,4,155352,54,Chill,1,0
Driving Alone in the City at Night - Demo,Joshua Burnside,7Bf9JXesrsQ4jN9NFWfmu3,1.51e-06,0.525,0.0717,0.128,-18.217,0.946,0.403,0.0373,137.718,3,4,204000,13,Chill,1,0
Sister,Haux,0HFBVwKtD5kBrQQseDwagJ,0.000113,0.453,0.0287,0.101,-22.37,0.917,0.473,0.136,187.229,8,3,133600,36,Chill,1,0
Fortune - Acoustic,William Fitzsimmons,5UcsxVPmXd974EkMtowmNV,0.0418,0.502,0.0548,0.108,-23.684,0.924,0.506,0.0356,78.455,1,4,228013,52,Chill,1,0
Warped Window,Anna Mieke,0C0ESa1ZZ5taXaYUxwnvx9,1.16e-05,0.514,0.0533,0.113,-16.276,0.932,0.176,0.045,113.861,8,4,295265,0,Chill,1,0
Old Friend,Darlingside,5v2nPcapVA5eXClN6pSKCy,0.392,0.412,0.241,0.114,-13.477,0.811,0.374,0.0295,100.979,3,4,148200,53,Chill,1,0
Dirty Old Town,Craig Cardiff,567EmmCbOtpEuaVC2zznU6,0.00119,0.555,0.418,0.237,-12.7,0.309,0.328,0.0455,159.764,0,4,246453,0,Chill,1,0
Ether Garden,Henry Jamison,6WsgELUOvr9rf3XWolZYjc,0.000892,0.603,0.197,0.103,-15.243,0.877,0.375,0.0295,98.995,1,4,167733,55,Chill,1,0
Alaska,Caiola,5p0WgCCVI5LnWaUEXv1OBl,0.00347,0.462,0.417,0.106,-8.533,0.86,0.348,0.0342,100.979,3,4,225378,56,Chill,1,0
Tongue Tied - Acoustic,Beta Radio,46t0L3zahcM5AD4wg8ez7X,0.374,0.429,0.278,0.127,-14.927,0.845,0.377,0.0299,154.086,7,4,185250,0,Chill,1,0
Until You,AHI,7iH6cflAGYwR82sNMZiGuq,3.42e-06,0.722,0.484,0.108,-10.175,0.904,0.44,0.0611,139.88,9,4,198653,58,Chill,1,0
Better With Time,Emily Scott Robinson,49wYCuB73csBXL8CeRaCcu,0.0,0.56,0.34,0.106,-7.487,0.815,0.513,0.0275,88.418,10,4,235786,52,Chill,1,0
The Trouble with Wanting,Joy Williams,0a1Jael2mnrkLTyPetixjh,0.0,0.396,0.198,0.0972,-9.096,0.912,0.19,0.031,138.624,2,3,235586,0,Chill,1,0
Sweet Misery,Tré Burt,7bg9GsxzCq4pj0wjmCz4Ke,2.38e-06,0.614,0.546,0.0957,-6.858,0.625,0.435,0.0296,87.353,2,4,189329,54,Chill,1,0
The Night We Met (feat. Phoebe Bridgers),Lord Huron,0jZO7p0nBUi9VHedWUBS9l,0.336,0.424,0.437,0.664,-8.588,0.962,0.131,0.0355,174.127,2,3,208173,67,Chill,1,0
Whiskey Whiskey,Joshua Burnside,4vBkvYa9N58KTGtaZeGfxK,0.104,0.502,0.232,0.107,-14.538,0.951,0.337,0.0316,111.023,2,4,169805,15,Chill,1,0
Long Blue Light,Leif Vollebekk,3gaH1EhTC53WZeFRj3hGtp,0.106,0.552,0.485,0.164,-9.111,0.517,0.51,0.0332,71.548,9,4,200173,63,Chill,1,0
Amsterdam,Wild Rivers,1sIAk1Hpj5YsMyYYtTsdal,0.000102,0.637,0.484,0.0904,-9.426,0.213,0.59,0.0284,140.088,1,4,213920,60,Chill,1,2
My Arms Were Always Around You,Peter Bradley Adams,02a2RQEICEzbdPPYh0aLnJ,0.459,0.643,0.436,0.11,-12.245,0.724,0.422,0.0273,91.485,1,4,200800,54,Chill,1,0
Nothing Arrived - Live from Spotify London,Villagers,4JKHACLkotsxdKNF9vJYOS,0.0018,0.579,0.415,0.671,-11.599,0.929,0.42,0.0397,102.713,7,4,219093,0,Chill,1,0
Victory,The Avett Brothers,1oqnATF6AFH93dCBrDqBTP,0.00602,0.622,0.191,0.106,-11.141,0.947,0.293,0.0299,134.853,10,4,233333,56,Chill,1,0
All Is Well,Austin Basham,77vpyfnzo1ROWQERRRe21h,0.00211,0.34,0.419,0.141,-12.244,0.859,0.263,0.0337,99.938,11,4,256681,0,Chill,1,0
Sorry Now,Jill Andrews,2I0t9apRfrVbkxr8Fym2yf,0.000571,0.674,0.355,0.109,-11.398,0.78,0.24,0.0496,75.07,8,4,192160,51,Chill,1,0
Eye to Eye (feat. Sarah Jarosz),John Smith,2Sid8tsyv4YOmlH3FL1UOz,0.00077,0.8,0.382,0.0855,-10.219,0.382,0.524,0.0277,111.944,3,4,231263,51,Chill,1,0
Simple Song,Passenger,1Ne8Bps9vPxCmmSetoJSBd,0.0114,0.631,0.402,0.0892,-11.125,0.616,0.598,0.0286,78.0,5,4,228480,54,Chill,1,0
Love Brought Weight,Old Sea Brigade,1H56ffyFrFcvMEWUg3WFbM,0.358,0.367,0.326,0.0759,-15.605,0.699,0.064,0.0344,116.659,7,4,185746,57,Chill,1,0
Sense of Home,Harrison Storm,68wibJU4yMiqNX79IaLAsN,1.8e-06,0.564,0.207,0.102,-10.926,0.892,0.0898,0.032,139.933,3,4,265840,58,Chill,1,0
For Now,Kina Grannis,0c99BUd87HQfzgUUQqRyds,0.0,0.394,0.249,0.115,-10.484,0.927,0.329,0.0396,79.549,5,4,198403,57,Chill,1,0
I Forget Myself (feat. Darlingside),Henry Jamison,1Exrzr80BmEOw2rMcRnjwh,0.00375,0.58,0.193,0.0788,-12.144,0.866,0.339,0.0285,141.938,9,4,212146,58,Chill,1,0
Fall,Lisa Hannigan,1h6QMOtZAR0wRyJBrqsoCt,0.00534,0.47,0.235,0.108,-12.509,0.828,0.358,0.0286,59.54,3,4,179826,0,Chill,1,0
The Swimmer (To Be an Old Man),Rose Cousins,7LEGwwvRtilCPvNrHxxRGw,0.00315,0.354,0.262,0.121,-11.762,0.91,0.177,0.0282,87.72,2,3,247631,52,Chill,1,0
I'll Be out Here,Mick Flannery,7tkOm1ZNcIg4lKu0XCQgCq,2.42e-05,0.576,0.302,0.113,-12.437,0.905,0.224,0.0424,76.033,7,4,202677,54,Chill,1,0
Half Your Love,Bahamas,0ut7f4KB9sZQ8uhA4HyOMt,0.0,0.73,0.249,0.096,-9.888,0.886,0.332,0.0344,132.007,9,4,144186,58,Chill,1,0
Arms,The Paper Kites,48HT7Zzd3We4ZjG82lsbdK,0.0898,0.41,0.141,0.118,-18.564,0.931,0.239,0.0337,149.884,2,4,203560,59,Chill,1,0
Good Times,Marc Scibilia,3RTmrJZfsMRAroB5xI2c0S,0.000439,0.642,0.53,0.103,-10.205,0.658,0.229,0.0423,111.701,1,4,147266,49,Chill,1,0
Little Flower,Peter Bradley Adams,6aVrVS4xjs2soPEmAa0N7L,0.0953,0.425,0.273,0.112,-17.055,0.815,0.365,0.0327,84.989,5,4,375214,52,Chill,1,0
Old Now,Rosemary & Garlic,6mVndIOMk620iAtXeMi4kW,0.245,0.49,0.404,0.122,-13.308,0.82,0.281,0.0278,140.053,5,3,289970,0,Chill,1,0
Aeroplane,Holly Throsby,4Opwligc8799m8u2zm89Uo,0.436,0.408,0.271,0.112,-11.92,0.788,0.313,0.0314,96.078,2,4,231408,0,Chill,1,0
Sinking Ship,Wild Child,3pC8tUjIZPORslYYmJbJcz,0.0029,0.37,0.174,0.11,-19.316,0.95,0.181,0.0377,92.75,4,4,247493,54,Chill,1,0
River,Leon Bridges,0NeJjNlprGfZpeX2LQuN6c,0.0,0.658,0.179,0.17,-10.866,0.689,0.191,0.0448,128.128,8,4,238560,6,Chill,1,0
Far Too Good,John Smith,1WUHeOPayLKPMG35uBJVUj,9.49e-05,0.825,0.324,0.115,-11.399,0.83,0.553,0.032,97.019,4,4,219333,58,Chill,1,0
Broken Coastline,Down Like Silver,1DNMD4CEyX2XrFkOR4lvP1,1.76e-05,0.588,0.0702,0.113,-14.083,0.931,0.141,0.0338,128.361,8,4,209280,54,Chill,1,0
Bees,The Ballroom Thieves,21vNMGKtXBA2a8PaVdIgrM,1.01e-06,0.483,0.13,0.131,-15.214,0.761,0.437,0.0346,100.208,0,4,190120,0,Chill,1,0
Follow My Voice,Julie Byrne,7pT3faDXSC5tNAlIKmtrYf,4.38e-05,0.408,0.0811,0.133,-14.655,0.959,0.177,0.0402,111.263,2,5,242387,46,Chill,1,0
Untamed,Eddie Berman,2qVGmHSlfAhGZJifXVNwUI,0.176,0.397,0.264,0.113,-11.396,0.784,0.0857,0.029,90.771,4,4,238213,0,Chill,1,0
Find a Way,Quiet Arrows,63N91kY6kRA9AEkRat9li0,0.0158,0.695,0.104,0.0984,-15.329,0.935,0.279,0.0411,119.91,8,4,167404,0,Chill,1,0
Hate the Way You Love Me,John Paul White,4SEgyVuHzincvWDvypjasT,0.0,0.45,0.206,0.119,-13.414,0.695,0.248,0.0298,75.932,4,4,243867,0,Chill,1,0
Visions Of China,The Lumineers,7lkmvTlnEs0JfKIFg9NmcL,2.65e-05,0.63,0.214,0.102,-9.455,0.924,0.271,0.0301,124.982,4,4,201085,46,Chill,1,0
Down by the Water,Abigail Lapell,4c5npp9gnwBHHyKnaqK2mD,4.81e-06,0.632,0.0807,0.101,-16.066,0.933,0.273,0.0329,93.925,9,4,175045,51,Chill,1,0
Sausalito,Lydia Luce,3l2wMTBa64PBV7aCPwYkEf,2.94e-05,0.347,0.183,0.126,-11.149,0.826,0.24,0.0338,149.681,2,4,222859,50,Chill,1,0
Sweetest Thing,Allman Brown,696vpg0aBvBxpZAuasmg15,9.73e-05,0.546,0.411,0.0955,-9.308,0.701,0.528,0.0475,79.785,2,4,218502,57,Chill,1,0
Weekend,Sumbuck,3p0kes1amIxF9ucjtclpYm,0.000325,0.715,0.332,0.0953,-10.84,0.824,0.534,0.0804,71.771,1,4,147000,54,Chill,1,0
Burning Ground,Brandon Jenner,0IbrXdAcOPb7BCQqK9NqBh,0.00673,0.541,0.39,0.158,-10.913,0.807,0.149,0.0256,97.822,7,4,235302,0,Chill,1,0
Bare,Rosie Carney,0hEUr7PprXg3ia1nl5kEaQ,0.709,0.63,0.245,0.0819,-15.171,0.971,0.368,0.029,106.996,11,3,234546,52,Chill,1,1
I Was Just Leaving,Ryan Montbleau,2P7d62DM2Q1A9i6kkc4rgl,6.97e-06,0.615,0.361,0.218,-10.441,0.783,0.434,0.0451,135.579,6,4,178614,52,Chill,1,0
Back to Autumn,Tall Heights,3TdZbELsPLWYZAArGSfwyQ,0.00109,0.478,0.588,0.069,-8.032,0.462,0.341,0.0304,110.918,8,4,199653,55,Chill,1,0
Sunscreen,Ira Wolf,4R68vBtWahKshI7Q3mWpoc,3.41e-05,0.582,0.151,0.0983,-13.845,0.884,0.197,0.0353,136.758,7,4,178173,50,Chill,1,0
Heavy Crown,Trixie Mattel,5v2ByxOB3Q9p5DsAndtuO2,5.23e-05,0.524,0.185,0.139,-12.967,0.923,0.557,0.0324,90.857,1,4,139626,50,Chill,1,0
People Talking,Robert John Ardiff,3EgC9peIAOtKROIHsRqVVZ,0.0,0.56,0.269,0.166,-11.886,0.811,0.172,0.0351,128.652,0,4,236075,50,Chill,1,0
Why Woman,Glen Hansard,7Kjh6A5voYQ1rFFnYEbYq6,0.00055,0.414,0.452,0.112,-8.193,0.156,0.0862,0.0326,147.2,4,4,183293,50,Chill,1,0
I Am the Moon,The White Buffalo,3orSucDgEQvX0i2elZ7Lhd,0.313,0.239,0.158,0.0945,-19.589,0.597,0.209,0.0362,129.934,7,4,198226,0,Chill,1,0
What Am I Here For,Jade Bird,5LqsH9S2zTsamP8qzoKgqu,0.00297,0.394,0.0826,0.154,-12.172,0.946,0.0932,0.0392,131.512,7,4,285866,0,Chill,1,0
Scott Street,Phoebe Bridgers,0jqFM7E9z1PLYtPVCuFwAi,0.0946,0.509,0.417,0.0887,-9.632,0.77,0.482,0.0295,134.956,10,4,305000,57,Chill,1,0
jordan,Joy Oladokun,53SqnMF0OIZtQWyjvQpFqr,3.37e-06,0.292,0.311,0.0934,-9.793,0.563,0.176,0.0383,71.674,4,3,241196,11,Chill,1,0
Moving in Slow Motion,The Sweet Remains,1JzJFYOlNFISoz28z5t20x,0.0,0.525,0.353,0.0964,-10.985,0.596,0.241,0.0322,92.001,7,4,237746,50,Chill,1,0
A Sea of Roses,The Milk Carton Kids,72w7uKE7CkNwpLFUBHqUkC,0.0232,0.516,0.166,0.0995,-17.147,0.92,0.329,0.042,140.548,6,4,199840,51,Chill,1,0
Distant Sures,The Cave Singers,6uBexmz61ckt5XQRqTgF3M,0.166,0.604,0.363,0.165,-11.674,0.876,0.672,0.0295,88.377,10,4,191266,47,Chill,1,0
Vedauwoo,Lowland Hum,7f34NzgqC100aAxrtwurEi,0.00138,0.643,0.213,0.211,-15.584,0.891,0.12,0.0324,137.709,3,1,159102,49,Chill,1,0
Records,Kelly McFarling,5OJEYeJhPaczY1BQFZ2yIv,0.0348,0.705,0.144,0.108,-14.027,0.964,0.559,0.0502,80.965,10,4,229649,48,Chill,1,0
Making All Things New,Aaron Espe,0g3Vm5xbQsDslbTeN9SwEb,0.0275,0.787,0.343,0.11,-11.413,0.895,0.47,0.0298,100.007,0,4,159600,0,Chill,1,0
Concrete Jungle - Acoustic,Au/Ra,4yxL6eoSsZ04lN0VezKgcr,0.0,0.589,0.467,0.0847,-8.179,0.761,0.571,0.031,165.908,6,4,160345,0,Chill,1,0
Sleep,Joseph & Maia,403VIBIMPMakYoRni8SrzK,4.09e-06,0.558,0.0843,0.13,-18.398,0.881,0.153,0.0372,109.528,0,4,167000,49,Chill,1,0
The Flood,Joshua Hyslop,2YdU9FRM7fYiZ9B2KOUIpl,0.0782,0.577,0.446,0.116,-11.343,0.554,0.262,0.0313,81.005,6,4,261640,56,Chill,1,0
The Time I've Wasted,Lori McKenna,1JtvwshkJMxfm4oRhJp93C,8.83e-05,0.473,0.25,0.101,-11.263,0.796,0.261,0.0304,145.027,5,4,213249,53,Chill,1,0
I Do,Susie Suh,1rZFC696WndvqvpFfjr4Wu,7.95e-06,0.766,0.191,0.261,-12.606,0.932,0.262,0.0394,104.03,7,4,212017,51,Chill,1,0
Tears Don't Fall,Terrible Sons,02p7KhGzlicIY8rvRVVION,0.0269,0.666,0.566,0.144,-12.136,0.467,0.819,0.0309,149.441,7,4,192168,0,Chill,1,2
Shame,Ciaran Lavery,66zVzafJU6HTogOQeeNv5y,4.99e-05,0.619,0.299,0.243,-7.744,0.846,0.31,0.0279,115.405,2,4,251960,0,Chill,1,0
The Only Thing,Sufjan Stevens,0eVYGqIPngJQUeRwGeVeXG,0.0843,0.516,0.15,0.113,-19.033,0.987,0.473,0.0405,158.964,3,4,281865,0,Chill,1,0
Destined to Pretend,Beta Radio,1nB19zNPJefkrntIUqb2CV,0.00618,0.417,0.519,0.236,-10.291,0.169,0.234,0.0393,94.522,2,4,192357,48,Chill,1,2
Dance In Room Song,Sipper,1gJNVpd713qDQd0kNS0uoF,0.00119,0.583,0.82,0.608,-6.774,0.0293,0.759,0.0622,90.611,11,4,171243,0,Chill,1,2
its alright :),Kevin Walkman,0ITjrJTxJWUVqthwUIOKPZ,0.0,0.617,0.789,0.243,-4.956,0.0972,0.819,0.223,158.052,3,4,202035,50,Chill,1,2
The Kiss Of Venus (Dominic Fike),Paul McCartney,3gCYle76USfbHa7VDTDg5V,0.0,0.715,0.374,0.11,-6.665,0.627,0.633,0.0399,89.982,8,4,143530,60,Chill,1,0
Kilby Girl,The Backseat Lovers,1170VohRSx6GwE6QDCHPPH,0.0352,0.329,0.444,0.113,-9.973,0.0578,0.225,0.0417,162.279,1,4,282205,74,Chill,1,2
Marlboro Nights,Lonely God,755inykyaG4w22GWAsA3MX,0.000321,0.466,0.823,0.332,-6.635,0.00237,0.782,0.311,175.797,2,4,68522,73,Chill,1,2
Rose Pink Cadillac,DOPE LEMON,3YC7FYhduZbYObLRCdhANa,0.00669,0.746,0.804,0.104,-6.824,0.315,0.89,0.0338,100.0,1,4,261911,65,Chill,1,2
Goodie Bag,Still Woozy,297rZsBEjFw9d0Gl3iBLnd,0.00113,0.701,0.529,0.249,-12.242,0.82,0.577,0.147,138.216,7,4,146390,0,Chill,1,0
Walking On A Dream,Empire of the Sun,5r5cp9IpziiIsR6b93vcnQ,7.52e-06,0.871,0.701,0.0589,-5.594,0.257,0.716,0.0458,126.975,5,4,198440,77,Chill,1,2
Freakin' Out On the Interstate,Briston Maroney,0awZwmlC6pxH65KTZpadmX,0.0,0.45,0.794,0.303,-5.015,0.388,0.362,0.0538,143.861,4,4,251906,72,Chill,1,2
A-Punk,Vampire Weekend,1595LW73XBxkRk2ciQOHfr,0.0543,0.548,0.816,0.152,-4.478,0.0104,0.857,0.0499,174.993,2,4,137760,1,Chill,1,2
New Light,John Mayer,3bH4HzoZZFq8UpZmI2AMgV,0.0384,0.828,0.689,0.0808,-7.878,0.325,0.853,0.0326,123.931,7,4,216014,47,Chill,1,2
Bad Dream Baby,Hippo Campus,4S7misxIYuUVypO0NwDwuW,0.00148,0.654,0.717,0.0596,-6.564,0.089,0.961,0.0416,159.963,4,4,178150,60,Chill,1,2
The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,0.00678,0.64,0.74,0.167,-4.083,0.0115,0.785,0.0284,116.879,4,4,216320,82,Chill,1,2
Nobody,Mitski,6bTn1ovliI0OkjUNkiMBJq,0.0,0.398,0.716,0.0848,-5.254,0.0764,0.494,0.0392,117.295,0,4,193429,75,Chill,1,2
Astrovan,Mt. Joy,14e46mURUUwB3i2vTe1gFz,0.0,0.548,0.444,0.134,-9.4,0.866,0.62,0.0384,169.917,3,4,186133,63,Chill,1,0
I Think I Like When It Rains,WILLIS,5S5u0EWtlblH00iTNExZ6X,0.0,0.622,0.471,0.0957,-7.105,0.0448,0.278,0.0277,124.455,9,4,278293,63,Chill,1,2
